id,fecha,nombre_empleado,area,actividad_realizada,tipo_incidente,descripcion_incidente,epp_casco,epp_guantes,epp_chaleco,herramientas_estado,altura_trabajo,dias_incapacidad,costo_estimado,foto_incidente
1002,2025-05-28,Sergio Chaparro Canet,Soporte,Configuración de equipos,Exposición a altura,Resbalón en techo,En buen estado,No usa,En buen estado,En buen estado,No,5,210,foto_1002.jpg
1003,2025-05-13,Ildefonso Murcia-Cornejo,Instalaciones,Inspección,Sin incidente,Sin evento,En buen estado,En buen estado,No usa,En buen estado,No,0,0,foto_1003.jpg
1004,2025-06-14,Eustaquio Díez Fuente,Instalaciones,Reparación,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_1004.jpg
1005,2025-03-04,Curro Muro,Soporte,Reparación,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,0,0,foto_1005.jpg
1006,2025-04-16,Ángela Román Benavente,Supervisión,Instalación ONT,Caída,Resbalón en techo,En buen estado,En buen estado,En buen estado,En buen estado,No,2,255,foto_1006.jpg
1007,2025-03-02,Rico Pujadas Guillén,Soporte,Verificación de señal,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,En buen estado,Sí,0,0,foto_1007.jpg
1008,2025-06-07,Dafne Yéssica Montoya Tamayo,Soporte,Instalación ONT,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_1008.jpg
1009,2025-06-01,Reyes Mercader-Parejo,Soporte,Inspección,Descarga eléctrica,Caída de escalera,Dañado,En buen estado,En buen estado,En buen estado,No,5,396,foto_1009.jpg
1010,2025-05-19,Ezequiel Aguirre,Soporte,Reparación,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_1010.jpg
1011,2025-03-21,Violeta Peláez-Perelló,Soporte,Tendido de fibra,Atrapamiento,Trabajando en poste sin arnés,En buen estado,No usa,Dañado,En buen estado,Sí,5,1000,foto_1011.jpg
1012,2025-04-10,Josué Iniesta Fuertes,Supervisión,Cambio de ONT,Atrapamiento,Trabajando en poste sin arnés,En buen estado,En buen estado,En buen estado,En buen estado,No,2,330,foto_1012.jpg
1013,2025-04-11,Mauricio Agustín Mas,Mantenimiento,Reparación,Exposición a altura,Resbalón en techo,En buen estado,En buen estado,En buen estado,En buen estado,No,2,589,foto_1013.jpg
1014,2025-02-22,Paulino Pinedo-Baeza,Soporte,Verificación de señal,Caída,Corte con fibra,No usa,Dañado,En buen estado,En buen estado,Sí,1,572,foto_1014.jpg
1015,2025-05-26,Juliana Quero Garrido,Supervisión,Reparación,Sin incidente,Reporte rutinario,En buen estado,En buen estado,Dañado,Dañadas,Sí,0,0,foto_1015.jpg
1016,2025-04-19,Estela de Chaves,Supervisión,Verificación de señal,Sin incidente,Ronda de verificación,En buen estado,En buen estado,No usa,No inspeccionadas,No,0,0,foto_1016.jpg
1017,2025-04-27,Brunilda Pinedo Dominguez,Mantenimiento,Verificación de señal,Descarga eléctrica,Inspección preventiva,Dañado,En buen estado,En buen estado,Dañadas,No,1,314,foto_1017.jpg
1018,2025-03-06,José de Páez,Supervisión,Configuración de equipos,Corte,Contacto con caja sin aislar,En buen estado,En buen estado,En buen estado,En buen estado,No,6,55,foto_1018.jpg
1019,2025-05-25,Adelardo Santamaria,Instalaciones,Instalación ONT,Caída,Dedo atrapado en puerta,En buen estado,En buen estado,En buen estado,En buen estado,No,1,564,foto_1019.jpg
1020,2025-04-26,Amancio Gordillo-Abella,Mantenimiento,Configuración de equipos,Golpe,Contacto con caja sin aislar,En buen estado,En buen estado,Dañado,En buen estado,No,2,362,foto_1020.jpg
1021,2025-03-04,Amanda Ayuso Salamanca,Mantenimiento,Configuración de equipos,Sin incidente,Sin evento,En buen estado,En buen estado,Dañado,En buen estado,No,0,0,foto_1021.jpg
1022,2025-04-07,Pacífica Camila Infante Saez,Instalaciones,Cambio de ONT,Corte,Dedo atrapado en puerta,En buen estado,Dañado,En buen estado,Dañadas,No,1,965,foto_1022.jpg
1023,2025-04-09,Gertrudis del Doménech,Mantenimiento,Instalación ONT,Caída,Trabajando en poste sin arnés,Dañado,Dañado,En buen estado,En buen estado,No,4,162,foto_1023.jpg
1024,2025-03-17,Verónica Soria Roldan,Supervisión,Configuración de equipos,Corte,Resbalón en techo,En buen estado,No usa,No usa,Dañadas,No,1,443,foto_1024.jpg
1025,2025-04-06,María Ángeles Fabregat Carballo,Mantenimiento,Verificación de señal,Sin incidente,Inspección preventiva,En buen estado,Dañado,Dañado,En buen estado,No,0,0,foto_1025.jpg
1026,2025-03-18,Javi Rogelio Mármol Perera,Supervisión,Reparación,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1026.jpg
1027,2025-03-20,María Ángeles Folch,Supervisión,Tendido de fibra,Caída,Contacto con caja sin aislar,Dañado,En buen estado,Dañado,En buen estado,No,1,658,foto_1027.jpg
1028,2025-05-28,Dafne Jódar Sevillano,Mantenimiento,Tendido de fibra,Caída,Inspección preventiva,Dañado,Dañado,En buen estado,En buen estado,No,1,1136,foto_1028.jpg
1029,2025-05-19,Teresa Guijarro Bayona,Soporte,Instalación ONT,Caída,Contacto accidental,No usa,En buen estado,En buen estado,En buen estado,Sí,3,946,foto_1029.jpg
1030,2025-05-07,Josué del Quiroga,Instalaciones,Verificación de señal,Caída,Golpe con herramienta,No usa,En buen estado,En buen estado,En buen estado,Sí,1,796,foto_1030.jpg
1031,2025-05-05,Adelia Cerdán Gimeno,Instalaciones,Inspección,Sin incidente,Sin evento,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_1031.jpg
1032,2025-04-18,Mayte Rovira Posada,Supervisión,Verificación de señal,Caída,Corte con cúter,En buen estado,En buen estado,No usa,En buen estado,Sí,1,699,foto_1032.jpg
1033,2025-05-14,Jacinta Romeu Calleja,Instalaciones,Inspección,Golpe,Dedo atrapado en puerta,En buen estado,En buen estado,En buen estado,En buen estado,No,1,1169,foto_1033.jpg
1034,2025-03-08,Iker Bellido Viñas,Instalaciones,Reparación,Corte,Corte con fibra,Dañado,En buen estado,No usa,En buen estado,Sí,1,785,foto_1034.jpg
1035,2025-04-17,Renata Cañas-Robledo,Supervisión,Tendido de fibra,Golpe,Impacto por herramienta,En buen estado,En buen estado,En buen estado,En buen estado,No,1,1175,foto_1035.jpg
1036,2025-06-14,Josué Iborra,Instalaciones,Tendido de fibra,Golpe,Caída de escalera,En buen estado,Dañado,En buen estado,Dañadas,Sí,1,335,foto_1036.jpg
1037,2025-05-11,Eusebia Caro Franco,Mantenimiento,Tendido de fibra,Caída,Contacto accidental,En buen estado,En buen estado,No usa,En buen estado,No,1,112,foto_1037.jpg
1038,2025-03-15,Silvio Ferreras-Bolaños,Supervisión,Tendido de fibra,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1038.jpg
1039,2025-04-27,Hernando Valentín Roca Zurita,Instalaciones,Tendido de fibra,Sin incidente,Reporte rutinario,En buen estado,En buen estado,Dañado,En buen estado,Sí,0,0,foto_1039.jpg
1040,2025-03-19,Ramón Ródenas Asenjo,Instalaciones,Cambio de ONT,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1040.jpg
1041,2025-02-28,Florinda Saavedra Vidal,Supervisión,Instalación ONT,Exposición a altura,Inspección preventiva,Dañado,No usa,En buen estado,En buen estado,No,2,1120,foto_1041.jpg
1042,2025-05-13,Melchor Luna Luís,Soporte,Instalación ONT,Golpe,Caída de escalera,En buen estado,Dañado,En buen estado,En buen estado,No,2,69,foto_1042.jpg
1043,2025-03-31,Edelmiro Navarro,Mantenimiento,Cambio de ONT,Caída,Inspección preventiva,En buen estado,En buen estado,No usa,En buen estado,Sí,1,799,foto_1043.jpg
1044,2025-04-14,Maura Catalán-Carpio,Instalaciones,Inspección,Sin incidente,Inspección preventiva,En buen estado,En buen estado,No usa,En buen estado,Sí,0,0,foto_1044.jpg
1045,2025-04-08,Leandro Gisbert-Sanmartín,Supervisión,Reparación,Corte,Dedo atrapado en puerta,No usa,En buen estado,En buen estado,En buen estado,Sí,1,689,foto_1045.jpg
1046,2025-06-12,Moreno de Ortega,Mantenimiento,Verificación de señal,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_1046.jpg
1047,2025-04-30,Ainoa Paola Castañeda Ferrán,Mantenimiento,Cambio de ONT,Sin incidente,Reporte rutinario,En buen estado,Dañado,En buen estado,En buen estado,Sí,0,0,foto_1047.jpg
1048,2025-02-19,Alondra González Cruz,Mantenimiento,Verificación de señal,Caída,Trabajando en poste sin arnés,Dañado,No usa,En buen estado,En buen estado,No,3,794,foto_1048.jpg
1049,2025-02-26,Jeremías Baños Luque,Soporte,Cambio de ONT,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,Dañadas,Sí,0,0,foto_1049.jpg
1050,2025-05-09,Jeremías Arteaga Ribas,Soporte,Configuración de equipos,Caída,Resbalón en techo,En buen estado,Dañado,En buen estado,Dañadas,Sí,4,707,foto_1050.jpg
1051,2025-05-15,Bartolomé Zamora Tirado,Supervisión,Reparación,Corte,Golpe con herramienta,En buen estado,En buen estado,En buen estado,En buen estado,No,2,586,foto_1051.jpg
1052,2025-02-22,Celso Sánchez-Prieto,Soporte,Cambio de ONT,Sin incidente,Inspección preventiva,En buen estado,En buen estado,Dañado,En buen estado,No,0,0,foto_1052.jpg
1053,2025-03-03,Florina Almagro Larrañaga,Supervisión,Tendido de fibra,Golpe,Deslizamiento en escalera,En buen estado,En buen estado,En buen estado,En buen estado,No,4,1196,foto_1053.jpg
1054,2025-04-04,Pedro Rey Recio,Supervisión,Tendido de fibra,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_1054.jpg
1055,2025-05-10,Joel Espinosa Galindo,Soporte,Instalación ONT,Caída,Trabajando en poste sin arnés,En buen estado,En buen estado,En buen estado,En buen estado,No,5,399,foto_1055.jpg
1056,2025-05-05,Mohamed Pacheco,Instalaciones,Verificación de señal,Sin incidente,Ronda de verificación,En buen estado,En buen estado,No usa,En buen estado,No,0,0,foto_1056.jpg
1057,2025-03-21,Jose Francisco Berenguer Cerdán,Soporte,Verificación de señal,Corte,Resbalón en terreno mojado,En buen estado,En buen estado,En buen estado,En buen estado,No,1,846,foto_1057.jpg
1058,2025-03-19,Estrella Herrero Patiño,Soporte,Verificación de señal,Sin incidente,Reporte rutinario,Dañado,Dañado,En buen estado,En buen estado,Sí,0,0,foto_1058.jpg
1059,2025-04-14,Marita Coll Paredes,Instalaciones,Inspección,Exposición a altura,Trabajando en poste sin arnés,En buen estado,No usa,En buen estado,Dañadas,Sí,1,571,foto_1059.jpg
1060,2025-04-01,Sigfrido Sebastian Azorin Conesa,Supervisión,Tendido de fibra,Atrapamiento,Resbalón en terreno mojado,En buen estado,En buen estado,En buen estado,En buen estado,No,1,373,foto_1060.jpg
1061,2025-05-16,Florina Perelló Diéguez,Instalaciones,Configuración de equipos,Sin incidente,Inspección preventiva,No usa,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_1061.jpg
1062,2025-04-02,Che Clavero Huertas,Mantenimiento,Instalación ONT,Caída,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,2,438,foto_1062.jpg
1063,2025-05-28,Lucas Comas Solera,Soporte,Cambio de ONT,Descarga eléctrica,Resbalón en techo,Dañado,Dañado,En buen estado,En buen estado,No,3,702,foto_1063.jpg
1064,2025-03-12,Imelda Adelina Acuña Almagro,Mantenimiento,Cambio de ONT,Sin incidente,Ronda de verificación,En buen estado,No usa,En buen estado,Dañadas,Sí,0,0,foto_1064.jpg
1065,2025-03-02,Yésica Jaén Amador,Instalaciones,Cambio de ONT,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1065.jpg
1066,2025-03-19,Hortensia Sabater Fajardo,Instalaciones,Instalación ONT,Sin incidente,Ronda de verificación,No usa,En buen estado,No usa,En buen estado,No,0,0,foto_1066.jpg
1067,2025-05-22,Noa del Perelló,Soporte,Reparación,Sin incidente,Reporte rutinario,En buen estado,En buen estado,No usa,Dañadas,Sí,0,0,foto_1067.jpg
1068,2025-06-12,Ana Sofía Villalba Cerezo,Soporte,Inspección,Exposición a altura,Resbalón en techo,Dañado,En buen estado,En buen estado,En buen estado,No,2,99,foto_1068.jpg
1069,2025-06-13,Corona Jaén Hernandez,Supervisión,Tendido de fibra,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_1069.jpg
1070,2025-03-04,Abilio Barceló Navas,Soporte,Inspección,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,0,0,foto_1070.jpg
1071,2025-05-16,Florencia Camila Acero Pedrosa,Instalaciones,Configuración de equipos,Golpe,Trabajando en poste sin arnés,No usa,Dañado,En buen estado,Dañadas,No,2,997,foto_1071.jpg
1072,2025-02-26,Nacio Larrea Lasa,Supervisión,Tendido de fibra,Sin incidente,Sin evento,No usa,En buen estado,Dañado,En buen estado,No,0,0,foto_1072.jpg
1073,2025-05-04,Ricardo Nicolás Gascón Riba,Soporte,Cambio de ONT,Golpe,Impacto por herramienta,Dañado,No usa,No usa,En buen estado,No,3,1152,foto_1073.jpg
1074,2025-05-29,Dorotea Neira Rosell,Supervisión,Inspección,Golpe,Resbalón en techo,En buen estado,En buen estado,En buen estado,En buen estado,Sí,2,1013,foto_1074.jpg
1075,2025-04-09,Olivia Rosell Sotelo,Mantenimiento,Cambio de ONT,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1075.jpg
1076,2025-05-17,Nélida Peralta Falcó,Soporte,Instalación ONT,Atrapamiento,Atrapado por cable,No usa,No usa,En buen estado,En buen estado,No,1,332,foto_1076.jpg
1077,2025-03-10,Elena Marco Martínez,Instalaciones,Cambio de ONT,Descarga eléctrica,Corte con cúter,En buen estado,En buen estado,No usa,En buen estado,No,1,337,foto_1077.jpg
1078,2025-06-03,Amaro Pedro Nebot,Mantenimiento,Inspección,Sin incidente,Inspección preventiva,En buen estado,En buen estado,No usa,En buen estado,No,0,0,foto_1078.jpg
1079,2025-05-18,Berto de Murcia,Supervisión,Cambio de ONT,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1079.jpg
1080,2025-03-23,Mateo Villanueva Blázquez,Instalaciones,Cambio de ONT,Descarga eléctrica,Contacto accidental,No usa,En buen estado,En buen estado,En buen estado,Sí,4,842,foto_1080.jpg
1081,2025-03-02,Ester Avilés Múgica,Supervisión,Reparación,Corte,Impacto por herramienta,En buen estado,Dañado,En buen estado,En buen estado,No,3,403,foto_1081.jpg
1082,2025-02-20,Wilfredo Andreu-Vargas,Instalaciones,Tendido de fibra,Sin incidente,Reporte rutinario,En buen estado,Dañado,No usa,En buen estado,No,0,0,foto_1082.jpg
1083,2025-03-14,Pía Monreal,Supervisión,Reparación,Golpe,Corte con fibra,Dañado,En buen estado,En buen estado,En buen estado,No,5,141,foto_1083.jpg
1084,2025-05-03,Ester Sonia Sánchez Benítez,Soporte,Configuración de equipos,Exposición a altura,Resbalón en terreno mojado,En buen estado,No usa,En buen estado,En buen estado,No,1,152,foto_1084.jpg
1085,2025-03-11,Eulalia Cuéllar Marín,Mantenimiento,Instalación ONT,Golpe,Resbalón en terreno mojado,En buen estado,En buen estado,Dañado,Dañadas,No,3,839,foto_1085.jpg
1086,2025-03-03,Vicenta Oliveras Ariza,Supervisión,Inspección,Corte,Resbalón en techo,En buen estado,En buen estado,En buen estado,En buen estado,Sí,2,495,foto_1086.jpg
1087,2025-06-18,Loida Eufemia Herrera Benito,Instalaciones,Cambio de ONT,Corte,Corte con fibra,No usa,En buen estado,En buen estado,En buen estado,No,1,1105,foto_1087.jpg
1088,2025-03-13,Íñigo Diego Martín,Mantenimiento,Verificación de señal,Atrapamiento,Deslizamiento en escalera,En buen estado,En buen estado,No usa,En buen estado,No,2,987,foto_1088.jpg
1089,2025-05-14,Florencio de Ayllón,Mantenimiento,Instalación ONT,Caída,Dedo atrapado en puerta,En buen estado,En buen estado,En buen estado,Dañadas,No,2,379,foto_1089.jpg
1090,2025-03-02,Socorro Pérez Velázquez,Instalaciones,Verificación de señal,Descarga eléctrica,Contacto accidental,En buen estado,No usa,En buen estado,En buen estado,Sí,1,1150,foto_1090.jpg
1091,2025-04-03,Noa de Vera,Mantenimiento,Instalación ONT,Caída,Caída de escalera,Dañado,Dañado,En buen estado,No inspeccionadas,Sí,1,789,foto_1091.jpg
1092,2025-02-27,Carolina de Pablo,Instalaciones,Configuración de equipos,Descarga eléctrica,Inspección preventiva,En buen estado,No usa,En buen estado,En buen estado,No,3,524,foto_1092.jpg
1093,2025-06-11,Custodia Vilaplana,Supervisión,Inspección,Descarga eléctrica,Golpe con herramienta,En buen estado,En buen estado,En buen estado,En buen estado,No,1,177,foto_1093.jpg
1094,2025-02-21,Concepción Gallardo,Soporte,Reparación,Golpe,Resbalón en techo,Dañado,En buen estado,En buen estado,En buen estado,Sí,1,1129,foto_1094.jpg
1095,2025-02-22,Martin Carlos-Dávila,Soporte,Instalación ONT,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,0,0,foto_1095.jpg
1096,2025-05-31,Apolonia Dorita Río Quiroga,Mantenimiento,Inspección,Atrapamiento,Ronda de verificación,En buen estado,En buen estado,Dañado,En buen estado,No,3,208,foto_1096.jpg
1097,2025-06-02,José Luis Hector Calvo Hernandez,Instalaciones,Inspección,Atrapamiento,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,No,3,491,foto_1097.jpg
1098,2025-04-10,José Esther Villalobos Guitart,Mantenimiento,Cambio de ONT,Exposición a altura,Corte con cúter,En buen estado,En buen estado,En buen estado,En buen estado,Sí,2,188,foto_1098.jpg
1099,2025-05-03,Telmo Fonseca-Hoz,Supervisión,Verificación de señal,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_1099.jpg
1100,2025-05-19,Olegario Cepeda Cornejo,Mantenimiento,Verificación de señal,Corte,Resbalón en techo,En buen estado,En buen estado,En buen estado,En buen estado,No,2,780,foto_1100.jpg
1101,2025-03-20,David Mariano Zamora Morata,Supervisión,Configuración de equipos,Golpe,Corte con cúter,No usa,En buen estado,En buen estado,En buen estado,No,1,395,foto_1101.jpg
1102,2025-05-05,Esteban Tejero-Blázquez,Mantenimiento,Verificación de señal,Descarga eléctrica,Contacto con caja sin aislar,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,1,987,foto_1102.jpg
1103,2025-04-14,Angelino del Belda,Mantenimiento,Configuración de equipos,Golpe,Dedo atrapado en puerta,En buen estado,Dañado,En buen estado,Dañadas,No,4,282,foto_1103.jpg
1104,2025-03-15,Reyes Garcia Amorós,Supervisión,Instalación ONT,Caída,Contacto accidental,No usa,En buen estado,En buen estado,Dañadas,Sí,1,1177,foto_1104.jpg
